Term,Count,Data 
who,1.1068861708059863,89
since,2.815152202694561,89
recovered,30.023021891371762,89
he,3.8804997422703207,89
no,2.134228391717074,89
idea,35.903001372082414,89
where,5.870968787604866,89
caught,8.4740783946017,89
as,0.12114492794425515,89
not,1.8175627977438382,89
travelled,35.90500231892766,89
abroad,30.023021891371762,89
knowing,44.60337070456758,89
first,8.8064531814073,89
case,25.41837918214008,89
is,0.031530207000166496,89
key,20.95684552972425,89
to,0.0,89
understanding,50.89182406283629,89
how,5.199308730298342,89
spread,2.747152413064886,89
world,5.199308730298342,89
health,1.5658714695451892,89
organization,18.536671107968665,89
(who),23.935334248054943,89
says,1.5293924763780675,89
it,0.3165026274533786,89
possible,5.041664326602881,89
more,1.0736807765257055,89
early,4.0,89
cases,3.9909796809862157,89
will,0.9490770220550114,89
come,11.86755682182898,89
light,44.60337070456758,89
spokesman,44.60337070456758,89
christian,12.088788238716907,89
lindmeier,99.24697701770393,89
urged,23.935334248054943,89
countries,4.439039471219017,89
check,35.90500231892766,89
records,50.89182406283629,89
similar,20.04609339040372,89
order,14.823642508798851,89
gain,14.088788238716907,89
clearer,73.06940054027011,89
picture,35.90500231892766,89
of,0.0,89
outbreak,4.048996645914819,89
french,17.83772647454919,89
ministry,14.067021609082115,89
told,3.8234811909451687,89
bbc,4.785767730959774,89
that,1.0584792191394623,89
government,0.896071396726022,89
obtaining,73.06940054027011,89
confirmation,99.24697701770393,89
would,3.1717952716877487,89
consider,9.444932048942182,89
further,5.169925001442312,89
investigations,59.61078719715332,89
if,4.360791235886312,89
they,0.3445122516152724,89
proved,59.61078719715332,89
necessary,6.27500704749987,89
france,37.07334221593733,89
only,1.7892939997075428,89
country,1.2756120546668555,89
subsequent,99.24697701770393,89
testing,6.188105012022503,89
points,39.77306072260413,89
two,4.178151083322162,89
weeks,7.536318386076782,89
ago,5.041664326602881,89
post-mortem,14.088788238716907,89
examination,99.24697701770393,89
carried,7.7489382358322825,89
out,2.660653120657477,89
california,10.088788238716907,89
revealed,76.33773609425444,89
coronavirus-related,50.89182406283629,89
death,7.659160054475714,89
us,1.7091391209568723,89
head,15.640450955994046,89
emergency,10.988244469972477,89
medicine,8.918863237274595,89
avicenne,99.24697701770393,89
jean-verdier,99.24697701770393,89
hospitals,9.137842628086778,89
43-year-old,73.06940054027011,89
man,23.460676433991065,89
from,0.07879001178375833,89
bobigny,14.088788238716907,89
north-east,10.918863237274595,89
bbc's,20.95684552972425,89
newsday,99.24697701770393,89
programme,6.918863237274595,89
must,19.68785672308652,89
been,0.8787161745870118,89
infected,11.002951603762204,89
between,10.0,89
14,81.7856189635062,89
22,35.903001372082414,89
symptoms,15.659274381105945,89
take,4.372826248461763,89
five,4.088788238716907,89
days,3.711117591902548,89
appear,8.4740783946017,89
amirouche,99.24697701770393,89
hammar,21.13318235807536,89
admitted,30.023021891371762,89
exhibiting,99.24697701770393,89
dry,9.444932048942182,89
cough,8.088788238716907,89
fever,23.935334248054943,89
trouble,9.444932048942182,89
breathing,30.023021891371762,89
-,0.40062232203575565,89
which,0.35491389035038046,89
later,14.341207049427133,89
become,8.73785376125917,89
known,5.7489382358322825,89
main,18.536671107968665,89
indications,59.61078719715332,89
four,7.027268948042631,89
before,8.878078942438034,89
who's,9.444932048942182,89
china,12.0,89
office,15.640450955994046,89
informed,32.71424758540248,89
unknown,73.06940054027011,89
cause,7.4449320489421815,89
being,2.627556076014406,89
detected,49.07137137810371,89
chinese,66.90505605685136,89
city,3.0605319513174596,89
wuhan,55.42701321336643,89
mr,5.398662194553092,89
broadcaster,59.61078719715332,89
bfmtv,73.06940054027011,89
left,12.097607773505752,89
falling,27.713506606683215,89
sick,38.55586839473065,89
while,4.048996645914819,89
patient's,30.221970596792268,89
children,12.70918959107004,89
also,0.6890245032305448,89
fallen,35.90500231892766,89
ill,25.70391226315377,89
wife,51.40782452630754,89
shown,19.68785672308652,89
any,6.938791406796419,89
but,0.10424955865655404,89
pointed,39.77306072260413,89
worked,18.536671107968665,89
supermarket,59.61078719715332,89
charles,50.89182406283629,89
de,44.60337070456758,89
gaulle,73.06940054027011,89
airport,49.07137137810371,89
could,5.0,89
into,2.323502139993224,89
contact,16.525145419707197,89
with,0.05694951320291312,89
people,0.12497825395421087,89
"""often",99.24697701770393,89
customers,10.088788238716907,89
directly,39.77306072260413,89
still,3.325654631579308,89
carrying,22.36406207484192,89
their,0.4474110864494121,89
"suitcases""",99.24697701770393,89
"""we're",50.89182406283629,89
wondering,50.89182406283629,89
whether,12.097607773505752,89
she,5.236685281526361,89
asymptomatic,50.89182406283629,89
"""",1.2016137887511866,89
circulating,73.06940054027011,89
late,6.918863237274595,89
2019,25.70391226315377,89
many,1.2687181086750996,89
officially,32.71424758540248,89
recognised,10.088788238716907,89
declared,7.4449320489421815,89
threat,20.95684552972425,89
there?,99.24697701770393,89
suggestion,73.06940054027011,89
made,4.820767256374493,89
after,1.2756120546668555,89
all,2.418694185579968,89
just,3.0605319513174596,89
christmas,12.088788238716907,89
does,33.54609311226288,89
change,76.33773609425444,89
what,9.251721875728558,89
we,3.662869884086515,89
know,10.483681100359249,89
about,2.0913781867151746,89
pandemic?,99.24697701770393,89
might,19.063784386605057,89
be,0.7456524969235255,89
test,13.612330122355454,89
result,24.787718129560794,89
an,0.30046674152681674,89
error,10.088788238716907,89
so,2.623407353748423,89
thing,39.77306072260413,89
correct,59.61078719715332,89
mean,50.89182406283629,89
disease,13.106780641888758,89
going,3.169925001442312,89
unchecked,73.06940054027011,89
eyes,9.444932048942182,89
were,0.8443096488147478,89
east,32.71424758540248,89
certainly,44.60337070456758,89
laboratories,44.60337070456758,89
samples,65.42849517080496,89
patients,21.976488939944954,89
around,3.169925001442312,89
want,10.988244469972477,89
run,27.713506606683215,89
see,9.560804699618089,89
reveals,73.06940054027011,89
can,2.627556076014406,89
learn,39.77306072260413,89
new,2.815152202694561,89
until,6.711117591902548,89
now,2.2769757014886154,89
france's,50.89182406283629,89
three,5.93377841091449,89
confirmed,6.1319913806334085,89
24,8.73785376125917,89
january,55.42701321336643,89
those,1.8717393251605687,89
third,7.7489382358322825,89
close,12.097607773505752,89
family,4.918863237274595,89
member,22.36406207484192,89
hammar's,148.87046552655588,89
suggests,32.71424758540248,89
present,10.088788238716907,89
much,4.625860937864279,89
human-to-human,99.24697701770393,89
transmission,27.713506606683215,89
within,13.364062260269145,89
german,73.06940054027011,89
by,0.2288755518683083,89
colleague,10.918863237274595,89
visited,32.71424758540248,89
germany,23.935334248054943,89
19,27.713506606683215,89
rowland,14.088788238716907,89
kao,148.87046552655588,89
professor,6.474078394601698,89
veterinary,99.24697701770393,89
epidemiology,59.61078719715332,89
data,10.008688740520855,89
science,44.60337070456758,89
university,9.137842628086778,89
edinburgh,10.918863237274595,89
highlighted,14.088788238716907,89
speed,73.06940054027011,89
infection,3.830222204826974,89
starting,7.169925001442312,89
seemingly,99.24697701770393,89
remote,10.918863237274595,89
part,10.483681100359249,89
quickly,17.486885166908174,89
seed,99.24697701770393,89
infections,5.93377841091449,89
elsewhere,6.474078394601698,89
"""it",10.988244469972477,89
lead,10.088788238716907,89
assessment,12.088788238716907,89
decision-making,99.24697701770393,89
very,5.024212257384521,89
short,27.713506606683215,89
prof,8.088788238716907,89
look,14.067021609082115,89
intensive,32.71424758540248,89
care,9.137842628086778,89
units,59.61078719715332,89
2,10.483681100359249,89
16,22.36406207484192,89
found,4.474078394601698,89
negative,22.36406207484192,89
defrosted,99.24697701770393,89
them,1.2687181086750996,89
traces,148.87046552655588,89
one,1.209347092789984,89
second,12.097607773505752,89
same,10.483681100359249,89
sample,10.918863237274595,89
added,11.488740081713571,89
chest,50.89182406283629,89
scan,14.088788238716907,89
compatible,14.088788238716907,89
full,15.640450955994046,89
report,5.4449320489421815,89
due,4.180395617943156,89
week,2.474078394601699,89
published,25.70391226315377,89
international,4.088788238716907,89
journal,14.088788238716907,89
antimicrobial,99.24697701770393,89
agents,12.088788238716907,89
france,74.14668443187466,90
will,13.761616819797666,90
make,4.625860937864279,90
face,13.70676394213017,90
masks,27.224660244710908,90
compulsory,59.61078719715332,90
on,0.07415407333188075,90
public,8.519762597913127,90
transport,24.787718129560794,90
and,0.0,90
in,0.0,90
secondary,36.534700270135055,90
schools,24.216021330461082,90
when,1.5293924763780675,90
it,0.23737697059003396,90
starts,49.62348850885196,90
easing,17.486885166908174,90
its,2.4011797630420624,90
coronavirus,0.07849022593514669,90
lockdown,4.372345589580705,90
11,26.61238150297303,90
may,23.480774623169708,90
prime,32.0,90
minister,11.20430343666983,90
edouard,99.24697701770393,90
philippe,297.74093105311175,90
has,0.05694951320291312,90
said,5.063578636724067,90
reopen,33.050290839414394,90
gradually,33.54609311226288,90
starting,7.169925001442312,90
with,0.08949209217600633,90
kindergartens,99.24697701770393,90
primary,39.77306072260413,90
pupils,14.088788238716907,90
aged,44.60337070456758,90
11-15,99.24697701770393,90
be,3.7282624846176278,90
expected,89.76250579731914,90
to,0.0,90
wear,81.7856189635062,90
comes,39.37571344617304,90
as,0.2422898558885103,90
hard-hit,10.918863237274595,90
spain,35.903001372082414,90
also,0.6890245032305448,90
outlined,14.088788238716907,90
exit,76.33773609425444,90
plan,51.40782452630754,90
aiming,14.088788238716907,90
for,0.3899660281040125,90
what,9.251721875728558,90
called,13.70676394213017,90
"""a",13.364062260269145,90
new,7.037880506736403,90
"normality""",50.89182406283629,90
by,0.6103348049821555,90
the,0.0,90
end,12.53864194580228,90
of,0.0,90
june,25.70391226315377,90
non-essential,23.935334248054943,90
shops,31.43526829458638,90
markets,25.70391226315377,90
open,13.364062260269145,90
their,0.8948221728988242,90
doors,32.71424758540248,90
again,26.230327750362257,90
from,0.12606401885401333,90
but,0.1737492644275901,90
not,1.8175627977438382,90
bars,35.90500231892766,90
restaurants,23.935334248054943,90
stores,8.088788238716907,90
have,0.017737540502513492,90
right,20.95684552972425,90
ask,23.935334248054943,90
shoppers,73.06940054027011,90
should,10.101022709092199,90
ensure,20.95684552972425,90
they,1.0335367548458172,90
remain,7.201613788751187,90
a,0.0,90
metre,12.088788238716907,90
(3ft),99.24697701770393,90
apart,8.088788238716907,90
relief,32.71424758540248,90
many,1.2687181086750996,90
french,22.297158093186486,90
able,9.560804699618089,90
go,5.024212257384521,90
outside,12.097607773505752,90
without,10.008688740520855,90
certificate,10.918863237274595,90
confirming,73.06940054027011,90
intentions,99.24697701770393,90
gatherings,27.713506606683215,90
up,3.325816400821846,90
10,7.201613788751187,90
people,0.3124456348855272,90
allowed,8.794959502481026,90
crèches,99.24697701770393,90
-,0.5007779025446946,90
maximum,12.088788238716907,90
children,19.063784386605057,90
each,17.287747054110408,90
group,4.801075859167458,90
suffered,66.90505605685136,90
one,1.209347092789984,90
highest,4.918863237274595,90
covid-19,0.7641678229009397,90
death,7.659160054475714,90
rates,6.687908802434722,90
europe,14.067021609082115,90
along,25.70391226315377,90
uk,8.0,90
italy,14.067021609082115,90
tuesday,13.364062260269145,90
number,4.5500140949997405,90
who,0.5534430854029931,90
died,5.458714822763343,90
virus,2.126020091111426,90
rose,44.60337070456758,90
367,14.088788238716907,90
